"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","district","property_type","room_type","accommodates","bedrooms","price","minimum_nights","maximum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"3264",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire serviced apartment","Entire place",2,1,144,30,1125,60,8,8,9,6,8,5,"TRUE"
"3265",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire serviced apartment","Entire place",2,1,172,30,1125,100,10,9,8,10,9,9,"TRUE"
"3266",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Chelsea","Manhattan","Entire serviced apartment","Entire place",2,1,124,30,1125,100,10,10,10,10,10,10,"TRUE"
"3267",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Chelsea","Manhattan","Entire serviced apartment","Entire place",2,1,106,30,1125,100,10,10,10,10,10,10,"TRUE"
"3268",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Battery Park City","Manhattan","Entire serviced apartment","Entire place",2,1,186,30,1125,100,10,10,10,10,10,10,"TRUE"
"3269",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Battery Park City","Manhattan","Entire serviced apartment","Entire place",2,1,122,30,1125,100,10,10,8,10,10,10,"TRUE"
"3270",2019-07-02,"within an hour",1,0.58,"TRUE",5,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",2,1,38,30,1125,100,10,10,10,9,9,10,"FALSE"
"3271",2019-07-02,"within an hour",1,0.58,"TRUE",5,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",2,1,32,30,1125,100,10,10,10,10,9,9,"FALSE"
"3272",2019-07-02,"within an hour",1,0.58,"TRUE",5,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",2,1,40,30,1125,100,10,10,10,10,10,10,"FALSE"
"3273",2017-09-26,"within an hour",1,0.99,"FALSE",9,"TRUE","TRUE","Throgs Neck","Bronx","Private room in house","Private room",2,1,40,30,1125,50,7,6,4,6,8,6,"TRUE"
"3274",2017-09-26,"within an hour",1,0.99,"FALSE",9,"TRUE","TRUE","Throgs Neck","Bronx","Private room in house","Private room",2,1,50,30,1125,53,7,8,5,4,7,6,"TRUE"
"3275",2017-09-26,"within an hour",1,0.99,"FALSE",9,"TRUE","TRUE","Throgs Neck","Bronx","Private room in house","Private room",2,1,50,30,1125,100,10,10,10,10,10,10,"TRUE"
"3276",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Upper West Side","Manhattan","Entire serviced apartment","Entire place",2,1,166,30,1125,100,10,10,10,10,10,9,"TRUE"
"3277",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Upper West Side","Manhattan","Entire serviced apartment","Entire place",2,1,155,30,1125,100,10,10,10,10,10,10,"TRUE"
"3278",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Midtown","Manhattan","Entire serviced apartment","Entire place",2,1,104,30,1125,70,9,8,10,9,10,8,"TRUE"
"3279",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Upper East Side","Manhattan","Entire serviced apartment","Entire place",2,1,122,30,1125,100,10,10,10,10,10,10,"TRUE"
"3280",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Upper West Side","Manhattan","Entire serviced apartment","Entire place",2,1,136,30,1125,100,10,9,10,10,10,9,"TRUE"
"3281",2015-11-02,"within an hour",1,0.94,"FALSE",1318,"TRUE","TRUE","Williamsburg","Brooklyn","Entire townhouse","Entire place",2,1,177,30,1125,80,10,8,10,8,10,8,"TRUE"
"3282",2020-06-15,"within an hour",1,0.85,"FALSE",4,"TRUE","TRUE","Astoria","Queens","Private room in house","Private room",2,1,40,30,1125,100,10,10,10,10,10,10,"FALSE"
"3283",2020-06-15,"within an hour",1,0.85,"FALSE",4,"TRUE","TRUE","Astoria","Queens","Private room in house","Private room",2,1,48,30,1125,80,8,9,10,9,9,8,"FALSE"
"3284",2012-07-11,"within an hour",1,0.63,"TRUE",2,"TRUE","TRUE","SoHo","Manhattan","Entire loft","Entire place",2,1,150,30,1125,96,10,9,10,10,10,9,"FALSE"
"3285",2011-10-18,"within an hour",1,0.96,"FALSE",2,"TRUE","TRUE","Upper West Side","Manhattan","Shared room in apartment","Shared room",2,1,70,30,1125,94,10,9,10,10,10,9,"FALSE"
"3286",2011-12-29,"within a day",1,0.5,"FALSE",1,"TRUE","TRUE","Cobble Hill","Brooklyn","Entire condominium","Entire place",2,1,165,30,1125,98,10,10,10,10,10,9,"FALSE"
"3287",2013-04-17,"within a few hours",1,0.71,"FALSE",1,"TRUE","TRUE","Crown Heights","Brooklyn","Entire loft","Entire place",2,1,175,30,1125,95,10,9,10,10,9,9,"FALSE"
"3288",2015-04-29,"within a few hours",1,0.63,"TRUE",3,"TRUE","TRUE","Springfield Gardens","Queens","Entire house","Entire place",2,1,105,30,1125,100,10,10,10,10,10,10,"FALSE"
"3289",2012-07-02,"within a few hours",1,0,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire house","Entire place",2,1,150,30,1125,96,10,9,9,9,10,10,"FALSE"
"3290",2016-03-25,"within an hour",1,0.86,"TRUE",1,"TRUE","TRUE","South Slope","Brooklyn","Entire townhouse","Entire place",2,1,220,30,1125,98,10,10,10,10,10,9,"FALSE"
"3291",2014-08-17,"within a few hours",1,0,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire condominium","Entire place",2,1,89,30,1125,100,10,10,10,10,10,10,"FALSE"
"3292",2012-06-19,"within an hour",1,0.78,"FALSE",1,"TRUE","TRUE","Brooklyn Heights","Brooklyn","Entire loft","Entire place",2,1,121,30,1125,97,10,9,10,10,10,10,"FALSE"
"3293",2017-10-18,"within an hour",1,0.93,"TRUE",1,"TRUE","FALSE","Upper East Side","Manhattan","Entire condominium","Entire place",2,1,102,30,1125,92,10,9,10,10,10,10,"FALSE"
"3294",2012-10-23,"within an hour",1,0.93,"TRUE",2,"TRUE","TRUE","Williamsburg","Brooklyn","Entire condominium","Entire place",2,1,180,30,1125,97,10,9,10,10,10,10,"FALSE"
"3295",2011-04-12,"within an hour",1,0.57,"FALSE",2,"TRUE","TRUE","Upper West Side","Manhattan","Entire condominium","Entire place",2,1,140,30,1125,100,10,10,10,10,10,10,"FALSE"
"3296",2015-01-07,"within an hour",1,0.86,"TRUE",1,"TRUE","TRUE","Crown Heights","Brooklyn","Entire condominium","Entire place",2,1,154,30,1125,99,9,9,10,10,10,10,"FALSE"
"3297",2014-07-30,"within a few hours",1,0.72,"TRUE",1,"TRUE","TRUE","East Village","Manhattan","Entire loft","Entire place",2,1,349,30,1125,100,10,10,10,10,10,10,"FALSE"
"3298",2019-04-23,"within a few hours",1,0.91,"FALSE",5,"TRUE","FALSE","Lower East Side","Manhattan","Room in hotel","Hotel room",2,1,97,30,1125,78,8,9,9,8,10,8,"TRUE"
"3299",2013-12-18,"within an hour",1,0,"TRUE",1,"TRUE","TRUE","Kensington","Brooklyn","Entire guest suite","Entire place",2,1,80,30,1125,100,10,10,10,10,10,10,"FALSE"
"3300",2012-08-19,"within an hour",1,0.95,"FALSE",3,"TRUE","TRUE","Harlem","Manhattan","Entire condominium","Entire place",2,1,55,30,1125,98,10,10,10,10,10,9,"FALSE"
"3301",2013-09-04,"within an hour",1,0.93,"TRUE",6,"TRUE","TRUE","Harlem","Manhattan","Entire townhouse","Entire place",2,1,114,30,1125,100,10,10,10,10,10,10,"FALSE"
"3302",2015-07-14,"within a few hours",1,0.86,"FALSE",3,"TRUE","TRUE","East Harlem","Manhattan","Shared room in apartment","Shared room",2,1,39,30,1125,89,9,9,10,10,9,9,"TRUE"
"3303",2014-08-11,"within a day",1,0,"TRUE",3,"TRUE","TRUE","South Slope","Brooklyn","Entire condominium","Entire place",2,1,49,30,1125,98,10,10,10,10,10,10,"FALSE"
"3304",2016-01-09,"within an hour",1,0.92,"TRUE",1,"TRUE","FALSE","Williamsburg","Brooklyn","Entire condominium","Entire place",2,1,128,30,1125,95,10,10,10,10,10,10,"FALSE"
"3305",2012-08-13,"within an hour",1,0.43,"FALSE",18,"TRUE","FALSE","Maspeth","Queens","Private room in house","Private room",2,1,65,30,1125,93,9,10,9,9,10,9,"FALSE"
"3306",2014-07-17,"within a day",1,0.5,"TRUE",1,"TRUE","TRUE","Sunset Park","Brooklyn","Private room in townhouse","Private room",2,1,49,30,1125,100,10,10,10,10,10,10,"FALSE"
"3307",2015-04-05,"within an hour",1,0.67,"FALSE",3,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",2,1,47,30,1125,95,10,10,10,10,9,10,"FALSE"
"3308",2015-04-05,"within an hour",1,0.67,"FALSE",3,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",2,1,45,30,1125,96,10,9,10,10,10,9,"FALSE"
"3309",2014-05-29,"within a day",1,0.5,"FALSE",5,"TRUE","TRUE","Williamsbridge","Bronx","Private room in house","Private room",2,1,67,30,1125,95,10,10,10,10,8,10,"TRUE"
"3310",2010-02-06,"within a day",1,0.89,"TRUE",3,"TRUE","FALSE","Prospect Heights","Brooklyn","Private room in townhouse","Private room",2,1,115,30,1125,99,10,10,10,10,10,10,"FALSE"
"3311",2015-11-08,"within a few hours",1,0.76,"TRUE",6,"TRUE","TRUE","Kips Bay","Manhattan","Private room in condominium","Private room",2,1,188,30,1125,98,10,10,10,10,10,9,"FALSE"
"3312",2014-10-28,"within a few hours",1,0.8,"FALSE",7,"TRUE","TRUE","Concourse","Bronx","Private room in townhouse","Private room",2,1,62,30,1125,95,9,9,10,10,9,9,"FALSE"
"3313",2010-05-01,"within an hour",1,0.79,"FALSE",7,"TRUE","TRUE","Crown Heights","Brooklyn","Private room in townhouse","Private room",2,1,32,30,1125,95,10,9,10,10,10,10,"FALSE"
"3314",2014-03-31,"within a day",1,0.83,"FALSE",3,"TRUE","TRUE","Longwood","Bronx","Private room in house","Private room",2,1,55,30,1125,91,9,9,10,10,9,9,"TRUE"
"3315",2015-02-13,"within an hour",1,0.99,"FALSE",8,"TRUE","TRUE","Flushing","Queens","Private room in townhouse","Private room",2,1,55,30,1125,92,10,9,10,9,9,9,"FALSE"
"3316",2016-08-14,"within an hour",1,0.96,"FALSE",22,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",2,1,30,30,1125,96,10,9,10,10,9,9,"TRUE"
"3317",2016-08-14,"within an hour",1,0.96,"FALSE",22,"TRUE","TRUE","Bushwick","Brooklyn","Private room in townhouse","Private room",2,1,30,30,1125,95,10,9,10,10,9,9,"TRUE"
"3318",2016-05-09,"within a few hours",1,0.89,"TRUE",2,"TRUE","TRUE","Richmond Hill","Queens","Private room in house","Private room",2,1,19,30,1125,97,10,10,10,10,10,10,"FALSE"
"3319",2017-03-20,"within an hour",1,0.67,"FALSE",4,"TRUE","TRUE","Canarsie","Brooklyn","Private room in house","Private room",2,1,93,30,1125,94,9,10,10,10,9,9,"FALSE"
"3320",2010-05-01,"within an hour",1,0.79,"FALSE",7,"TRUE","TRUE","Crown Heights","Brooklyn","Private room in townhouse","Private room",2,1,29,30,1125,93,10,9,10,10,10,9,"FALSE"
"3321",2016-01-23,"within a few hours",1,0.41,"TRUE",0,"TRUE","TRUE","Gravesend","Brooklyn","Private room in townhouse","Private room",2,1,40,30,1125,96,10,10,10,10,10,10,"FALSE"
"3322",2017-07-09,"within an hour",1,0.87,"TRUE",7,"TRUE","TRUE","Ditmars Steinway","Queens","Private room in house","Private room",2,1,65,30,1125,97,10,10,10,10,10,10,"FALSE"
"3323",2014-04-04,"within an hour",1,0.88,"FALSE",3,"TRUE","TRUE","Hell's Kitchen","Manhattan","Private room in tent","Private room",2,1,500,30,1125,89,9,9,10,10,10,9,"TRUE"
"3324",2016-02-29,"within a few hours",1,0,"TRUE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",2,1,85,30,1125,98,10,10,10,10,10,10,"TRUE"
"3325",2015-09-10,"within an hour",1,0.93,"FALSE",8,"TRUE","FALSE","Cypress Hills","Brooklyn","Private room in house","Private room",2,1,35,30,1125,100,10,10,10,10,10,10,"FALSE"
"3326",2010-11-22,"within an hour",1,0.78,"FALSE",7,"TRUE","TRUE","Clason Point","Bronx","Private room in house","Private room",2,1,71,30,1125,95,10,10,10,10,10,10,"FALSE"
"3327",2014-11-05,"within a few hours",1,0.46,"TRUE",2,"TRUE","TRUE","Hollis","Queens","Private room in house","Private room",2,1,50,30,1125,97,10,9,10,10,9,9,"TRUE"
"3328",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,29,30,1125,100,10,9,10,10,10,10,"FALSE"
"3329",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Bushwick","Brooklyn","Private room in townhouse","Private room",2,1,29,30,1125,93,10,9,10,9,9,9,"FALSE"
"3330",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,37,30,1125,94,10,9,10,9,9,10,"FALSE"
"3331",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,31,30,1125,100,10,9,10,9,9,10,"FALSE"
"3332",2013-04-26,"within an hour",1,0.9,"TRUE",3,"TRUE","TRUE","Harlem","Manhattan","Private room in townhouse","Private room",2,1,75,30,1125,86,9,8,10,10,10,9,"FALSE"
"3333",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,32,30,1125,96,10,10,10,10,10,10,"FALSE"
"3334",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,33,30,1125,100,10,6,10,10,10,8,"FALSE"
"3335",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Bushwick","Brooklyn","Private room in townhouse","Private room",2,1,29,30,1125,100,10,10,10,10,9,10,"FALSE"
"3336",2018-10-14,"within an hour",1,0.96,"FALSE",6,"TRUE","TRUE","Flatiron District","Manhattan","Private room in loft","Private room",2,1,113,30,1125,87,9,8,8,10,10,8,"TRUE"
"3337",2018-10-14,"within an hour",1,0.96,"FALSE",6,"TRUE","TRUE","Chelsea","Manhattan","Private room in loft","Private room",2,1,110,30,1125,100,10,10,10,10,10,10,"TRUE"
"3338",2018-10-14,"within an hour",1,0.96,"FALSE",6,"TRUE","TRUE","Flatiron District","Manhattan","Private room in loft","Private room",2,1,70,30,1125,60,6,7,6,6,9,6,"TRUE"
"3339",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,29,30,1125,100,10,10,10,10,10,10,"FALSE"
"3340",2018-01-26,"within a day",1,0,"FALSE",1,"TRUE","TRUE","East Flatbush","Brooklyn","Private room in house","Private room",2,1,50,30,1125,85,9,8,9,9,9,9,"FALSE"
"3341",2011-04-16,"within a few hours",1,0.5,"FALSE",4,"TRUE","TRUE","South Slope","Brooklyn","Private room in house","Private room",2,1,80,30,1125,87,10,9,9,10,10,8,"FALSE"
"3342",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Elmhurst","Queens","Private room in townhouse","Private room",2,1,10,30,1125,80,8,2,10,10,6,8,"FALSE"
"3343",2020-01-14,"within a few hours",1,0.91,"FALSE",7,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,29,30,1125,93,9,10,10,10,10,10,"FALSE"
"3344",2020-01-14,"within a few hours",1,0.91,"FALSE",7,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,100,30,1125,100,10,10,10,10,10,10,"FALSE"
"3345",2020-01-14,"within a few hours",1,0.91,"FALSE",7,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,49,30,1125,97,10,9,10,9,10,10,"FALSE"
"3346",2020-01-14,"within a few hours",1,0.91,"FALSE",7,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,53,30,1125,87,9,8,9,9,9,9,"FALSE"
"3347",2019-05-06,"within a few hours",1,0.87,"FALSE",0,"TRUE","TRUE","East Village","Manhattan","Private room in condominium","Private room",2,1,29,30,1125,100,10,10,10,10,10,10,"FALSE"
"3348",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,49,30,1125,100,10,10,10,10,10,10,"FALSE"
"3349",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,67,30,1125,80,10,6,10,10,10,10,"FALSE"
"3350",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,49,30,1125,100,10,10,10,10,10,10,"FALSE"
"3351",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,44,30,1125,100,10,2,10,10,10,10,"FALSE"
"3352",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,49,30,1125,100,10,10,10,10,10,10,"FALSE"
"3353",2019-05-06,"within a few hours",1,0.87,"FALSE",0,"TRUE","TRUE","East Village","Manhattan","Private room in condominium","Private room",2,1,49,30,1125,100,10,9,10,10,10,10,"FALSE"
"3354",2017-06-27,"within an hour",1,0.82,"FALSE",177,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,33,30,1125,80,6,10,10,6,10,10,"FALSE"
"3355",2015-09-10,"within an hour",1,0.93,"FALSE",8,"TRUE","FALSE","Cypress Hills","Brooklyn","Private room in house","Private room",2,1,31,30,1125,100,10,10,10,10,10,10,"FALSE"
"3356",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",2,1,59,30,1125,100,10,10,10,10,10,10,"FALSE"
"3357",2014-09-30,"within an hour",1,0.5,"TRUE",1,"TRUE","FALSE","Flushing","Queens","Entire house","Entire place",2,1,100,30,1125,99,10,10,10,10,9,10,"FALSE"
"3358",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in house","Private room",2,1,25,30,1125,100,9,9,9,10,9,8,"FALSE"
"3359",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in house","Private room",2,1,43,30,1125,90,9,7,9,9,10,9,"FALSE"
"3360",2018-07-05,"within an hour",1,0.9,"FALSE",35,"TRUE","TRUE","Woodside","Queens","Private room in house","Private room",2,1,24,30,1125,100,10,10,10,10,10,10,"FALSE"
"3361",2018-11-11,"within an hour",1,0.98,"FALSE",2,"TRUE","TRUE","Rosedale","Queens","Private room in guest suite","Private room",2,1,55,30,1125,96,9,10,10,10,9,9,"TRUE"
"3362",2018-07-05,"within an hour",1,0.9,"FALSE",35,"TRUE","TRUE","Woodside","Queens","Private room in house","Private room",2,1,24,30,1125,80,10,8,6,10,10,8,"FALSE"
"3363",2016-05-25,"within an hour",1,0.97,"FALSE",5,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,45,30,1125,100,10,10,10,10,9,10,"TRUE"
"3364",2016-05-25,"within an hour",1,0.97,"FALSE",5,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,50,30,1125,98,10,10,10,10,9,10,"TRUE"
"3365",2020-01-14,"within an hour",1,0.68,"FALSE",5,"TRUE","FALSE","Jamaica","Queens","Private room in house","Private room",2,1,60,30,1125,100,10,10,10,10,10,9,"FALSE"
"3366",2020-01-14,"within an hour",1,0.68,"FALSE",5,"TRUE","FALSE","Jamaica","Queens","Private room in house","Private room",2,1,60,30,1125,20,2,4,2,2,10,2,"FALSE"
"3367",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Elmhurst","Queens","Private room in townhouse","Private room",2,1,57,30,1125,70,9,7,8,7,10,8,"FALSE"
"3368",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,39,30,1125,95,10,9,10,10,10,10,"FALSE"
"3369",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,47,30,1125,100,8,8,10,10,10,10,"FALSE"
"3370",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,37,30,1125,90,10,6,10,10,10,9,"FALSE"
"3371",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Jackson Heights","Queens","Private room in townhouse","Private room",2,1,43,30,1125,100,10,10,10,10,10,10,"FALSE"
"3372",2018-07-05,"within an hour",1,0.9,"FALSE",35,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,24,30,1125,100,10,9,10,10,10,10,"FALSE"
"3373",2019-01-25,"within a few hours",1,0.93,"FALSE",17,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,25,30,1125,80,9,7,9,9,10,8,"FALSE"
"3374",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Elmhurst","Queens","Private room in townhouse","Private room",2,1,24,30,1125,60,9,6,9,9,6,6,"FALSE"
"3375",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Elmhurst","Queens","Private room in townhouse","Private room",2,1,39,30,1125,100,10,10,10,10,10,10,"FALSE"
"3376",2014-08-01,"within an hour",1,0.9,"FALSE",126,"TRUE","TRUE","Woodside","Queens","Private room in townhouse","Private room",2,1,26,30,1125,40,2,2,10,2,10,4,"FALSE"
"3377",2019-01-25,"within a few hours",1,0.93,"FALSE",17,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,44,30,1125,100,8,8,8,10,8,8,"FALSE"
"3378",2019-01-25,"within a few hours",1,0.93,"FALSE",17,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,33,30,1125,93,10,9,10,10,10,10,"FALSE"
"3379",2019-01-25,"within a few hours",1,0.93,"FALSE",17,"TRUE","TRUE","Sunnyside","Queens","Private room in townhouse","Private room",2,1,27,30,1125,60,10,2,10,10,10,8,"FALSE"
"3380",2020-02-06,"within an hour",1,0.94,"FALSE",110,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in townhouse","Private room",2,1,27,30,1125,100,10,9,10,10,10,10,"FALSE"
"3381",2020-02-06,"within an hour",1,0.94,"FALSE",110,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in townhouse","Private room",2,1,27,30,1125,100,10,10,10,10,10,10,"FALSE"
"3382",2020-02-06,"within an hour",1,0.94,"FALSE",110,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in townhouse","Private room",2,1,27,30,1125,100,10,10,10,10,8,8,"FALSE"
